12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for static assets...
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/dist/css/main.css
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/dist/js/bootstrap.bundle.js
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/dist/js/bundle.js
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/dist/js/jquery.min.js
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/dist/js/main.js
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/src/js/index.js
12-02 19:26 bfx_data_server.server DEBUG    Computing hashes for /c/Users/twguy/WSL_projects/tom_projects/WSGI_Flask/Bfx_Data_Server/bfx_data_server/server/static/src/js/site.js
12-02 19:26 bfx_data_server.server INFO     Hashes generated for all static assets.
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:11] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:11] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET / HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/img/TwgLogo.png HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/js/jquery.min.js%3Fq%3D220af HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/js/bundle.js%3Fq%3D8acb7 HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/js/bootstrap.bundle.js%3Fq%3D1a94a HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/js/main.js%3Fq%3Df1a51 HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/js/bootstrap.bundle.js.map HTTP/1.1" 304 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/img/skyline.png HTTP/1.1" 200 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:30] "GET /static/dist/css/main.css.map HTTP/1.1" 304 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:31] "GET /static/dist/js/bundle.js.map HTTP/1.1" 304 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:31] "GET /static/dist/js/main.js.map HTTP/1.1" 304 -
12-02 19:49 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:49:31] "GET /static/dist/img/favicon.ico HTTP/1.1" 200 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /auth/login HTTP/1.1" 200 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/js/jquery.min.js%3Fq%3D220af HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/img/TwgLogo.png HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/js/bootstrap.bundle.js%3Fq%3D1a94a HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/js/main.js%3Fq%3Df1a51 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:11] "GET /static/dist/js/bundle.js%3Fq%3D8acb7 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:17] "POST /auth/login HTTP/1.1" 302 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:17] "GET /main HTTP/1.1" 200 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:17] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:17] "GET /static/dist/img/TwgLogo.png HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:17] "GET /static/dist/js/jquery.min.js%3Fq%3D220af HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:18] "GET /static/dist/js/bootstrap.bundle.js%3Fq%3D1a94a HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:18] "GET /static/dist/js/main.js%3Fq%3Df1a51 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:18] "GET /static/dist/js/bundle.js%3Fq%3D8acb7 HTTP/1.1" 304 -
12-02 19:50 urllib3.connectionpool DEBUG    Starting new HTTPS connection (1): api-pub.bitfinex.com:443
12-02 19:50 urllib3.connectionpool DEBUG    https://api-pub.bitfinex.com:443 "GET /v2/tickers?symbols=tBTCUSD,tLTCUSD,tETHUSD,tXRPUSD,tNEOUSD,tEOSUSD,tBSVUSD,tIOTUSD HTTP/1.1" 200 None
12-02 19:50 bfx_data_server.api.getCoins INFO     {'BTC': 7326.2, 'LTC': 45.45, 'ETH': 148.31, 'XRP': 0.22066, 'NEO': 8.9579, 'EOS': 2.6797, 'BSV': 100.86, 'IOT': 0.20882}
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:18] "GET /api/data HTTP/1.1" 200 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:32] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:32] "GET /static/dist/js/bundle.js.map HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:32] "GET /static/dist/js/main.js.map HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:32] "GET /static/dist/js/bootstrap.bundle.js.map HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:32] "GET /static/dist/css/main.css.map HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:33] "GET /auth/logout HTTP/1.1" 302 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:33] "GET /welcome HTTP/1.1" 200 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:33] "GET /static/dist/img/TwgLogo.png HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:33] "GET /static/dist/js/jquery.min.js%3Fq%3D220af HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:33] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:34] "GET /static/dist/js/bootstrap.bundle.js%3Fq%3D1a94a HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:34] "GET /static/dist/js/bundle.js%3Fq%3D8acb7 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:34] "GET /static/dist/js/main.js%3Fq%3Df1a51 HTTP/1.1" 304 -
12-02 19:50 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 19:50:34] "GET /static/dist/img/skyline.png HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET / HTTP/1.1" 200 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/css/main.css%3Fq%3D39f66 HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/js/jquery.min.js%3Fq%3D220af HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/img/TwgLogo.png HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/js/bootstrap.bundle.js%3Fq%3D1a94a HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/js/bundle.js%3Fq%3D8acb7 HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/js/main.js%3Fq%3Df1a51 HTTP/1.1" 304 -
12-02 22:12 werkzeug     INFO     127.0.0.1 - - [02/Dec/2019 22:12:05] "GET /static/dist/img/skyline.png HTTP/1.1" 304 -
